transaction_method,transaction_type,amount,old_balance,new_balance,is_fraud
1,1,2666.6252218148666,11317.77210203518,8651.146880220313,1.0
3,2,9903.419714898548,12311.052463863583,2407.6327489650357,0.0
2,2,267.43829165586794,791.1501312522629,523.711839596395,1.0
1,1,6039.2527769461985,8060.775158142644,2021.5223811964452,0.0
2,1,6598.464756696758,12983.079296617454,6384.614539920696,0.0
3,2,6883.575115170547,13961.410928068031,7077.835812897484,0.0
3,1,1212.6719121029992,12762.798050325386,11550.126138222386,0.0
3,1,9385.912536896572,6411.264487218491,-2974.6480496780814,0.0
1,1,1820.0209577103271,1870.4024719581903,50.38151424786315,1.0
2,2,6231.306498366012,8542.248928386682,2310.9424300206692,1.0
2,1,2234.5340304396186,2575.0887473611097,340.55471692149104,0.0
2,1,3079.0920060424965,18952.47317041334,15873.381164370845,0.0
3,2,5469.120831863962,9503.417320452565,4034.296488588603,0.0
1,1,4177.762251460119,6345.183487137351,2167.4212356772323,1.0
3,1,1610.6537537552979,15326.081422378002,13715.427668622704,0.0
3,2,1717.6546601842745,9958.971851645278,8241.317191461003,0.0
2,2,4187.266433746368,6200.680480249001,2013.414046502633,0.0
3,2,7575.256952972252,16239.354847816034,8664.09789484378,0.0
2,2,8980.666822009407,17343.04302002244,8362.376198013033,0.0
1,1,850.4353459712346,13460.16332577354,12609.727979802305,0.0
2,1,3937.1080365184166,939.2884481533459,-2997.8195883650706,0.0
1,2,1011.4531815915375,11326.457603330642,10315.004421739104,0.0
2,2,175.75888151965285,15265.898239945633,15090.13935842598,0.0
3,1,6620.569639613126,2730.0602416716433,-3890.509397941483,1.0
3,2,6028.469925246212,4573.415027692067,-1455.054897554145,0.0
1,1,1638.560947010713,17649.902101362728,16011.341154352014,0.0
1,2,2345.7902025997105,402.43443706148076,-1943.3557655382297,1.0
1,1,246.84045890873864,15054.54275651952,14807.702297610782,0.0
2,2,8351.122584887093,9475.465850288458,1124.343265401365,0.0
2,2,9747.15905452503,8935.443176792138,-811.7158777328914,0.0
1,1,1363.2407725789612,141.9306498977435,-1221.3101226812178,1.0
3,2,2322.437385515328,16387.964619329854,14065.527233814526,0.0
2,1,8685.41114422987,7196.498012731329,-1488.9131314985416,1.0
2,1,9265.373341582286,10815.312626010858,1549.9392844285721,0.0
2,1,4202.077554240035,13546.013726713189,9343.936172473153,0.0
1,1,515.7184979680505,14052.591528758316,13536.873030790266,1.0
1,1,403.5244185912658,19119.601176521446,18716.07675793018,1.0
1,2,5743.759162029414,10626.799064732182,4883.039902702768,0.0
1,2,3935.0221378428582,7994.391019488551,4059.368881645693,0.0
1,1,296.23775150076864,19074.072529834157,18777.83477833339,0.0
3,2,5836.691399202442,12842.204700510421,7005.513301307979,0.0
3,1,122.9123405243345,5963.007125531112,5840.094785006778,0.0
1,2,7875.845861911237,2529.284908071423,-5346.560953839814,0.0
2,2,3071.263898806682,16851.090029303625,13779.826130496942,0.0
1,2,412.1774500622287,7243.632055883031,6831.4546058208025,0.0
3,2,5887.638687621702,13209.394427288624,7321.755739666922,0.0
3,1,3982.867300186216,9416.328387317963,5433.461087131746,0.0
2,1,9738.266129437923,3978.595595900767,-5759.670533537156,1.0
3,2,5446.544638411985,12033.732172409302,6587.187533997317,0.0
1,2,2759.639418559713,1213.6613790136464,-1545.9780395460664,0.0
2,1,7097.294257693408,8266.849197423844,1169.5549397304358,0.0
1,2,2722.205105401686,10932.298793273421,8210.093687871735,0.0
1,1,9043.390481161576,8720.939482371581,-322.4509987899946,0.0
2,1,3753.4724853686907,14973.443505019817,11219.971019651126,0.0
1,1,5503.18694213429,16558.49909090625,11055.312148771962,1.0
3,2,515.2253072040463,15424.861480663561,14909.636173459516,0.0
1,1,4266.951167142785,776.2589562360422,-3490.692210906743,0.0
2,2,8325.31176121334,3882.5754089194443,-4442.736352293895,1.0
2,1,8058.431565579786,10732.150185275486,2673.7186196957,0.0
2,2,2250.9424029467273,18696.440808876025,16445.4984059293,0.0
1,2,2268.529919395521,16699.135501042336,14430.605581646814,1.0
2,2,8174.880069010235,16850.690167036035,8675.810098025799,1.0
2,1,9304.680217491561,6064.163875193498,-3240.516342298063,0.0
1,1,962.6556035173055,8588.957941574052,7626.3023380567465,0.0
3,2,4506.08580786799,9414.118946318747,4908.033138450757,1.0
1,2,3381.1682468526474,3147.431666998208,-233.73657985443924,0.0
2,2,8708.177670019819,621.3626048891263,-8086.815065130692,1.0
2,1,844.4138976533875,18938.057989210338,18093.64409155695,0.0
1,1,2119.1481661547937,4814.251713270134,2695.1035471153405,0.0
3,1,7527.158692489078,4798.978074472626,-2728.180618016452,0.0
2,1,522.4255513223437,1667.5810753751907,1145.1555240528469,0.0
2,2,4930.4284533357495,18570.15503887557,13639.726585539822,0.0
2,2,4426.649276450403,11594.74229879544,7168.093022345037,0.0
1,1,3350.6677780975992,13340.737142507078,9990.069364409479,0.0
2,1,3951.7774300360484,18231.537745261052,14279.760315225003,0.0
3,2,5304.106463433027,6912.40337801579,1608.2969145827628,0.0
2,1,1622.0599102999474,12430.146222761683,10808.086312461735,0.0
2,1,5724.238824053092,775.9890945777493,-4948.249729475343,1.0
3,1,8056.268969706864,3735.4505646225866,-4320.818405084277,0.0
2,1,7604.007688603689,16624.91610179885,9020.908413195164,0.0
1,1,1547.4600478907992,15335.367126766714,13787.907078875915,1.0
1,1,1501.0022027173243,7012.853829142938,5511.851626425613,0.0
1,2,2689.061933771684,7536.21255548425,4847.150621712566,0.0
3,1,3617.1365161469616,10671.08867107159,7053.952154924627,0.0
2,1,4090.471258270741,4.820093702690986,-4085.6511645680503,1.0
1,2,6800.175196165119,4824.886720760557,-1975.2884754045617,0.0
3,2,576.2375173366956,4164.636172164289,3588.3986548275934,0.0
2,2,356.3803152184032,5009.658934995269,4653.2786197768655,0.0
3,1,3925.186523809651,16118.116850668826,12192.930326859176,1.0
1,2,6974.665284458425,5593.4771309288635,-1381.1881535295615,1.0
1,1,1942.4190761352609,3830.426441002963,1888.0073648677023,0.0
1,1,6418.629767749954,10085.26921586063,3666.6394481106754,0.0
3,1,2605.683098023592,17312.90072745464,14707.217629431047,0.0
3,2,8862.000227047029,4826.9940767499975,-4035.006150297031,1.0
1,2,8957.942543223498,1570.7248558559738,-7387.217687367524,0.0
3,2,2979.8991707704517,7128.094716993294,4148.1955462228425,0.0
1,2,2307.637602092773,14953.036491299556,12645.398889206783,1.0
1,2,4118.92668094165,11013.810893895892,6894.884212954242,0.0
2,1,2412.9105359496857,16335.867391486949,13922.956855537263,1.0
3,1,6727.114594484119,19191.842952184677,12464.728357700558,1.0
1,1,8262.386198637372,15853.24953503234,7590.863336394968,0.0
1,1,6734.190387803058,12076.061576875069,5341.871189072011,0.0
3,2,8245.260968021,9866.83176104761,1621.570793026609,0.0
2,2,3975.9517004526665,801.3817269653334,-3174.5699734873333,0.0
2,1,1571.60653738152,19686.439576280824,18114.833038899305,1.0
1,2,7382.129964501945,7669.622451500851,287.4924869989054,0.0
3,2,3611.1403063641233,3044.564278337336,-566.5760280267873,0.0
2,1,6715.995544039034,13334.177107929136,6618.181563890102,0.0
3,1,2713.732980397839,5685.765781909186,2972.0328015113473,1.0
3,2,821.48405171866,11715.565418620952,10894.081366902292,0.0
1,2,9925.892136922756,11735.358156891823,1809.466019969068,0.0
2,1,1570.4530642266868,8914.596418057383,7344.143353830696,1.0
1,1,9884.325729695176,16722.372310900853,6838.046581205677,0.0
2,1,9773.026526338808,5299.3412311088605,-4473.685295229948,1.0
2,2,7940.242858041316,8972.651832354682,1032.4089743133663,1.0
2,1,6597.6353911991555,10753.84257181943,4156.207180620275,0.0
2,1,5782.292432008336,13272.494415345993,7490.201983337657,0.0
2,2,8662.354438324568,15679.43701011179,7017.082571787221,1.0
3,2,2901.5008209786847,7896.145657565121,4994.644836586436,0.0
1,2,4682.135312723922,12920.938881931921,8238.803569208,0.0
3,2,6197.705793971354,3012.2190613703824,-3185.4867326009717,0.0
2,2,4117.792853936216,18652.962010849573,14535.169156913358,1.0
1,1,4280.5896763617775,7661.176128420071,3380.5864520582936,0.0
2,1,3309.5438283458234,14590.428439528769,11280.884611182944,1.0
1,2,5646.675848678515,406.82163764355295,-5239.854211034962,0.0
3,2,8507.239534871009,4103.74285809614,-4403.496676774869,0.0
1,2,2023.2684962830654,9741.65088647156,7718.382390188494,1.0
1,2,9344.98605714688,17565.04935464693,8220.06329750005,0.0
1,2,6893.985660944814,10545.102999013543,3651.1173380687287,0.0
1,1,8234.499394673501,18597.409645877582,10362.91025120408,0.0
1,1,5566.345019373816,9675.937931655926,4109.59291228211,0.0
2,1,7797.3718472263945,9808.981934718999,2011.6100874926042,0.0
1,1,171.8419694212774,2394.935770010638,2223.0938005893604,0.0
1,2,8185.6204435475565,16053.124883044396,7867.50443949684,0.0
3,1,410.98720226281154,4939.30824934125,4528.321047078439,0.0
1,2,8900.234629864995,17992.2497874463,9092.015157581305,0.0
3,2,9919.707844914046,18216.484406607924,8296.776561693878,0.0
2,2,2947.7339471460105,18866.202237482994,15918.468290336983,0.0
1,1,2111.0823772950785,10404.6097820618,8293.52740476672,1.0
3,2,7655.980004941826,13541.875695672887,5885.89569073106,0.0
3,1,2537.7331457933296,15570.31760123327,13032.584455439941,0.0
2,1,8656.968207890313,2620.292373009312,-6036.675834881002,0.0
1,2,1037.3974956531922,12019.143899949944,10981.746404296751,1.0
1,2,1268.292411829789,685.9580260662335,-582.3343857635555,0.0
3,2,9791.72403545515,9951.321667774517,159.5976323193663,0.0
1,1,6741.650593717346,3096.853632404548,-3644.796961312798,0.0
3,2,8470.403372045239,3658.458519241694,-4811.944852803545,0.0
1,1,3250.0504797416647,7300.95133385203,4050.9008541103653,0.0
3,2,6768.072657710838,8648.74333433006,1880.670676619222,0.0
1,2,5946.475854812886,12463.448490643745,6516.972635830859,1.0
2,1,6035.46970002824,1488.5683687703133,-4546.901331257927,0.0
1,1,6828.499270781838,10073.835224748893,3245.3359539670546,0.0
1,1,5757.838139559694,3652.502605062022,-2105.335534497672,0.0
2,1,4296.333069333633,11479.503500634837,7183.170431301204,1.0
1,1,2766.467716861663,12748.09224522367,9981.624528362006,0.0
2,1,7688.127495822888,11134.185131057076,3446.0576352341886,0.0
1,2,2270.46157573183,14765.910209566153,12495.448633834323,0.0
3,2,6926.619518482597,6712.184884818026,-214.43463366457127,1.0
3,1,2340.9948982667734,15302.131832662617,12961.136934395843,0.0
1,2,6257.048397844995,8655.341634163873,2398.2932363188784,0.0
1,1,7473.311888618999,9683.689966451937,2210.3780778329383,1.0
1,2,2194.9517501763266,12962.042545221428,10767.0907950451,0.0
3,2,608.8335756044697,367.1676799844792,-241.66589561999052,0.0
1,1,1318.427692511799,13079.884428404966,11761.456735893167,0.0
3,1,6063.909703037544,12371.702981442308,6307.793278404763,1.0
2,1,8495.969598195097,6196.942335065598,-2299.0272631294993,0.0
3,2,459.5182441418894,1715.8856979897896,1256.3674538479002,0.0
3,1,7344.171077826046,1818.708998260823,-5525.462079565223,0.0
2,2,3419.7732730410207,18464.47493970457,15044.70166666355,0.0
3,1,4790.49841549603,13785.586424516743,8995.088009020714,0.0
1,2,9289.3069029572,2542.052275414808,-6747.254627542392,0.0
1,2,3326.3953323110964,7134.463386178127,3808.0680538670304,0.0
3,1,4658.715970055466,11849.65987803193,7190.943907976463,0.0
1,2,146.68732345920424,16711.434101812974,16564.74677835377,0.0
3,2,825.1712128483352,873.2185742601706,48.04736141183537,0.0
1,1,2593.3299954364925,4732.662629400177,2139.3326339636847,1.0
1,2,288.24388580253327,17794.979805907602,17506.735920105068,1.0
3,1,6317.439507222027,183.31100367632968,-6134.128503545697,1.0
1,1,4269.719584448209,4027.982055877748,-241.73752857046156,1.0
3,1,5485.97057525294,19180.483519459318,13694.512944206377,1.0
1,1,1754.7253871043322,12268.036930443423,10513.31154333909,0.0
1,2,2966.360974071795,5233.427332750129,2267.0663586783335,0.0
2,2,6641.606503778724,1339.8218879169522,-5301.784615861772,1.0
2,2,9653.374209067693,563.8268089444432,-9089.54740012325,0.0
3,1,513.6635682860699,4894.901592738545,4381.238024452476,0.0
2,2,8904.939365344108,17629.71639177821,8724.777026434102,0.0
3,2,5773.0432010989725,8318.27308595019,2545.2298848512173,0.0
2,1,5643.556471888681,14406.66738331986,8763.11091143118,0.0
1,1,5007.782566725526,18365.700707599157,13357.918140873631,0.0
3,2,703.246918182792,8160.809232056332,7457.56231387354,0.0
3,1,907.8697488442451,3825.547420747941,2917.677671903696,0.0
1,1,6013.11093653427,10342.35861713839,4329.24768060412,1.0
3,1,3416.1761286412275,18161.67374119709,14745.497612555862,1.0
3,1,9173.50798511103,16087.488282754011,6913.980297642982,0.0
2,2,4071.839468221128,1316.5968672630756,-2755.242600958052,0.0
3,1,1441.3817724393843,13851.456001551636,12410.074229112251,0.0
1,1,7150.04114668534,11437.950449179076,4287.909302493736,0.0
2,1,2940.6006801956883,18149.26352692851,15208.662846732821,1.0
2,1,5259.448370485373,2449.6283370059446,-2809.8200334794283,0.0
1,1,6981.3495271966485,10680.722264093132,3699.3727368964837,1.0
1,1,9003.638470908683,17589.253870237848,8585.615399329165,0.0
2,1,7923.990036068744,8200.47573483486,276.4856987661151,0.0
3,1,6766.847068048513,9639.898354657342,2873.0512866088284,0.0
2,2,6799.535492127485,1409.2135533391659,-5390.321938788319,0.0
1,1,9459.787193880544,5562.872808978216,-3896.9143849023276,0.0
2,2,2965.282733990395,6490.132983378947,3524.8502493885517,1.0
1,1,21.109821019912204,18902.44897489774,18881.339153877827,1.0
2,1,2726.826048388005,5653.347210823181,2926.521162435176,1.0
3,1,2186.7348824711726,9217.37470539304,7030.639822921868,0.0
2,1,6621.727505288842,13426.088471285595,6804.360965996753,0.0
2,2,6340.778881657635,3243.667448157548,-3097.111433500087,1.0
1,1,5938.679213220191,9728.84774283749,3790.168529617299,1.0
1,1,172.27199766244246,14770.780789518152,14598.50879185571,1.0
1,2,7290.492763961968,17337.10426054132,10046.611496579353,0.0
2,2,3242.0688207300605,12525.185493248535,9283.116672518474,0.0
3,1,6653.909330176245,13381.070306338957,6727.160976162712,0.0
1,2,5570.2185007365115,2525.669451691379,-3044.5490490451325,1.0
1,2,3433.8819450247925,18915.529944926944,15481.647999902152,0.0
2,2,1354.4169083700365,2651.481549689647,1297.0646413196107,1.0
1,1,953.2447876282047,15493.458743635965,14540.213956007761,0.0
3,1,8316.868147791114,5296.326435566376,-3020.541712224738,1.0
3,1,9184.791445394765,18671.86287402503,9487.071428630266,0.0
1,2,6501.3825871753525,14399.19078738959,7897.808200214238,0.0
1,1,1043.3068074562289,15076.274259567379,14032.96745211115,1.0
2,2,4026.2518967135247,4381.1834611976665,354.93156448414175,0.0
3,1,7292.102609050521,8860.799532703217,1568.6969236526957,1.0
3,1,7800.41063126058,12356.263891785728,4555.853260525148,1.0
1,2,1191.004036687975,15399.472364132018,14208.468327444043,0.0
2,1,10.306881265370334,2079.1875182477916,2068.880636982421,0.0
3,2,7124.249088347244,19247.306329090567,12123.057240743323,1.0
3,2,3572.3957981021945,17804.41341109112,14232.017612988928,1.0
2,1,2552.26850286642,5406.971809911687,2854.703307045267,1.0
2,2,138.84572319735915,16455.204860646638,16316.359137449279,1.0
3,1,5407.591073547382,10366.478460796468,4958.887387249087,1.0
3,1,8512.995846905558,9236.129631240374,723.1337843348156,0.0
2,2,9576.740146263153,6288.6821162281085,-3288.058030035045,0.0
3,1,5661.792056626759,11619.37173263185,5957.57967600509,0.0
1,2,5149.468664121543,14597.782354071955,9448.313689950412,1.0
1,1,859.7132910375186,8218.658099255164,7358.944808217646,1.0
2,1,5493.239287410572,12584.383860165843,7091.144572755271,0.0
2,1,3805.990998864292,13986.258423106075,10180.267424241783,1.0
2,1,6075.2814560269335,14222.436340305718,8147.154884278784,0.0
1,1,3893.3762152867016,1039.321962623605,-2854.0542526630966,0.0
3,2,2410.5882432691637,17194.956113701337,14784.367870432174,1.0
1,2,958.7030995314813,9165.06629530096,8206.363195769478,0.0
3,2,3156.0352614430685,5248.321633924289,2092.2863724812205,0.0
1,2,975.4818945346452,4835.290149593632,3859.808255058987,0.0
3,2,1777.2005387315994,9660.282256879009,7883.081718147409,1.0
1,2,9873.488224209665,17736.630789379185,7863.142565169521,0.0
2,1,4446.59453349712,7566.951633652939,3120.3571001558184,0.0
1,1,5323.398947385115,14994.514935670866,9671.11598828575,0.0
3,2,8737.449102084782,1936.374619744372,-6801.074482340409,0.0
1,2,9955.73331590197,9521.134043021235,-434.59927288073595,0.0
1,1,5831.317348953368,19833.722807854712,14002.405458901343,1.0
1,1,8126.6134722312745,15408.75605584674,7282.142583615465,0.0
2,1,3276.140833123386,4210.56976881226,934.4289356888739,0.0
1,2,3064.382134898438,10028.829473958214,6964.447339059776,0.0
2,2,4033.0101727356564,4672.495272971331,639.485100235675,0.0
2,2,6728.347554109755,8191.218545250185,1462.8709911404303,0.0
1,1,6825.094975658437,15601.680474699295,8776.585499040859,0.0
1,1,3159.2419521480138,15424.496305808074,12265.25435366006,0.0
1,2,1340.7671421249206,4562.007558047702,3221.2404159227817,0.0
3,2,6327.63860209043,18444.466363097203,12116.827761006773,1.0
1,1,1291.9753632657576,11851.363655296536,10559.388292030779,0.0
2,1,5789.140157211007,7598.485819240291,1809.3456620292836,0.0
1,1,6937.287059282527,10038.711615617212,3101.424556334686,0.0
3,1,7009.108848980572,12101.425068754874,5092.316219774302,1.0
1,2,7537.186385489372,11197.810636915709,3660.6242514263367,0.0
3,1,8729.86562144099,9728.100710723564,998.2350892825743,1.0
3,1,5004.590329728237,10098.656081788002,5094.065752059765,0.0
1,1,7305.189403400416,3528.2382085577237,-3776.9511948426925,0.0
2,2,6195.535626304709,16254.658086093588,10059.12245978888,1.0
3,2,1874.5329985788487,10835.206398820308,8960.67340024146,0.0
1,1,266.6395522453876,2621.597234094062,2354.9576818486744,0.0
1,1,2852.568442912568,15323.14203165556,12470.573588742991,0.0
2,1,4435.906726312818,18648.879567547017,14212.9728412342,0.0
3,2,6174.8883848422765,18946.13798473924,12771.249599896964,1.0
3,2,8501.093711727022,7380.354648223455,-1120.7390635035672,1.0
1,2,1970.4947098945947,2710.3374712150808,739.842761320486,0.0
1,1,1264.2424010857862,10367.992532661303,9103.750131575516,0.0
2,2,9635.164675268532,2252.1845869844137,-7382.980088284118,0.0
2,1,1089.365148170307,18679.748370252346,17590.38322208204,0.0
3,1,4790.12579037082,3671.59254710292,-1118.5332432679002,1.0
3,1,5859.781650645085,5055.317199023281,-804.4644516218041,1.0
1,2,5418.330464865308,8132.730537699408,2714.4000728341,1.0
3,1,869.4612487591025,7663.289371182515,6793.828122423412,0.0
2,2,579.6988708961575,15893.25784795778,15313.558977061622,1.0
